Date,ticker,open,high,low,close,adjusted_close,volume,vix,cpi,gdp,unemployment,sentiment_mean,sentiment_std,news_count
2020-10-09,AMZN,160.5,164.44949340820312,159.89149475097656,164.33250427246094,164.33250427246094,98158000,25.0,260.319,20791.917,6.9,0.0,0.0,0
2020-10-12,AMZN,167.4969940185547,174.81199645996094,166.9774932861328,172.14649963378906,172.14649963378906,167284000,25.06999969482422,260.319,20791.917,6.9,0.36524833333333334,0.25798966518512584,3
2020-10-13,AMZN,173.39950561523438,174.61900329589844,171.21099853515625,172.18150329589844,172.18150329589844,114894000,26.06999969482422,260.319,20791.917,6.9,0.045373125,0.2890684292043952,8
2020-10-14,AMZN,172.35000610351562,173.24400329589844,167.0,168.1855010986328,168.1855010986328,116254000,26.399999618530273,260.319,20791.917,6.9,0.14693019999999998,0.2179476061091289,5
2020-10-15,AMZN,164.60049438476562,167.79400634765625,164.0,166.9324951171875,166.9324951171875,104468000,26.969999313354492,260.319,20791.917,6.9,0.1839812,0.14498446716355512,5
2020-10-16,AMZN,168.1614990234375,169.98300170898438,158.0,163.635498046875,163.635498046875,129488000,27.40999984741211,260.319,20791.917,6.9,0.2501562222222222,0.28594974696429515,9
2020-10-19,AMZN,164.98049926757812,166.4499969482422,159.63699340820312,160.36050415039062,160.36050415039062,104472000,29.18000030517578,260.319,20791.917,6.9,0.1124255,0.14713265770895323,2
2020-10-20,AMZN,161.11399841308594,163.3000030517578,159.60049438476562,160.85049438476562,160.85049438476562,90194000,29.350000381469727,260.319,20791.917,6.9,0.2575422,0.03765296259525937,5
2020-10-21,AMZN,160.625,161.69400024414062,158.0,159.2469940185547,159.2469940185547,91854000,28.649999618530273,260.319,20791.917,6.9,0.2233795,0.0983755440832053,4
2020-10-22,AMZN,159.49349975585938,159.9375,156.0970001220703,158.82000732421875,158.82000732421875,84240000,28.110000610351562,260.319,20791.917,6.9,0.20790833333333333,0.09328846574505696,6
2020-10-23,AMZN,159.5500030517578,160.26649475097656,157.0,160.22000122070312,160.22000122070312,69334000,27.549999237060547,260.319,20791.917,6.9,0.08348499999999999,0.18071694411841963,5
2020-10-26,AMZN,159.93699645996094,164.1490020751953,157.6649932861328,160.3520050048828,160.3520050048828,118024000,32.459999084472656,260.319,20791.917,6.9,0.0006033333333333261,0.1894246744865445,3
2020-10-27,AMZN,161.2469940185547,164.58299255371094,160.56500244140625,164.31649780273438,164.31649780273438,85820000,33.349998474121094,260.319,20791.917,6.9,0.22052966666666665,0.10583104154767951,6
2020-10-28,AMZN,162.46499633789062,163.2010040283203,158.12350463867188,158.13900756835938,158.13900756835938,111766000,40.279998779296875,260.319,20791.917,6.9,0.29792485714285716,0.24178019441593954,7
2020-10-29,AMZN,160.06350708007812,162.8625030517578,158.1999969482422,160.55050659179688,160.55050659179688,131930000,37.59000015258789,260.319,20791.917,6.9,0.19043384615384618,0.14095971083188163,13
2020-10-30,AMZN,157.8874969482422,158.35000610351562,150.9499969482422,151.8074951171875,151.8074951171875,167728000,38.02000045776367,260.319,20791.917,6.9,0.253058,0.16136209735560578,3
2020-11-02,AMZN,153.08700561523438,153.98550415039062,147.50599670410156,150.2239990234375,150.2239990234375,145148000,37.130001068115234,260.911,20791.917,6.7,0.039267,0.0,1
2020-11-03,AMZN,150.92649841308594,153.7449951171875,149.0489959716797,152.42050170898438,152.42050170898438,97958000,35.54999923706055,260.911,20791.917,6.7,0.347745625,0.2259879200797736,8
2020-11-04,AMZN,157.99949645996094,162.24249267578125,156.9864959716797,162.05799865722656,162.05799865722656,136780000,29.56999969482422,260.911,20791.917,6.7,0.09532916666666667,0.18589946209972386,6
2020-11-05,AMZN,165.99850463867188,168.33999633789062,164.44400024414062,166.10000610351562,166.10000610351562,115786000,27.579999923706055,260.911,20791.917,6.7,0.29356499999999996,0.12188678248276143,4
2020-11-06,AMZN,165.23199462890625,166.10000610351562,161.60000610351562,165.56849670410156,165.56849670410156,92946000,24.860000610351562,260.911,20791.917,6.7,0.274061,0.24604487558167112,2
2020-11-09,AMZN,161.55149841308594,164.4499969482422,155.60549926757812,157.18699645996094,157.18699645996094,143808000,25.75,260.911,20791.917,6.7,0.08676314285714286,0.27651260484917534,7
2020-11-10,AMZN,154.75100708007812,155.6999969482422,150.9739990234375,151.75100708007812,151.75100708007812,131820000,24.799999237060547,260.911,20791.917,6.7,0.17903,0.2296780199104825,5
2020-11-11,AMZN,153.08900451660156,156.95750427246094,152.5,156.8695068359375,156.8695068359375,87338000,23.450000762939453,260.911,20791.917,6.7,0.15514933333333333,0.2561422351298851,3
2020-11-12,AMZN,157.99749755859375,158.79400634765625,154.30250549316406,155.51400756835938,155.51400756835938,87240000,25.350000381469727,260.911,20791.917,6.7,0.1112938888888889,0.2768862206482315,9
2020-11-13,AMZN,156.10000610351562,157.08599853515625,154.26950073242188,156.4405059814453,156.4405059814453,75124000,23.100000381469727,260.911,20791.917,6.7,0.07467533333333333,0.21142172627586472,6
2020-11-16,AMZN,154.66000366210938,157.13499450683594,153.63450622558594,156.55299377441406,156.55299377441406,76174000,22.450000762939453,260.911,20791.917,6.7,0.14759216666666666,0.25616224469458154,6
2020-11-17,AMZN,159.177001953125,159.46249389648438,156.76300048828125,156.7830047607422,156.7830047607422,68894000,22.709999084472656,260.911,20791.917,6.7,0.24502166666666667,0.14648682314636752,12
2020-11-18,AMZN,156.6999969482422,157.0,155.2550048828125,155.2729949951172,155.2729949951172,58336000,23.84000015258789,260.911,20791.917,6.7,0.2410622,0.13155242685028656,5
2020-11-19,AMZN,155.2655029296875,156.25,154.04600524902344,155.8509979248047,155.8509979248047,60206000,23.110000610351562,260.911,20791.917,6.7,0.19765066666666667,0.07485350053493378,3
2020-11-20,AMZN,155.8509979248047,156.64450073242188,154.90249633789062,154.97000122070312,154.97000122070312,67488000,23.700000762939453,260.911,20791.917,6.7,0.2588455,0.18943401570579418,14
2020-11-23,AMZN,155.8350067138672,156.9875030517578,153.2729949951172,154.91949462890625,154.91949462890625,94178000,22.65999984741211,260.911,20791.917,6.7,0.088848,0.28509377201745895,8
2020-11-24,AMZN,155.02499389648438,156.71249389648438,154.31300354003906,155.9029998779297,155.9029998779297,72042000,21.639999389648438,260.911,20791.917,6.7,0.176533,0.10988794338173169,4
2020-11-25,AMZN,157.093505859375,159.89999389648438,157.01300048828125,159.2534942626953,159.2534942626953,75808000,21.25,260.911,20791.917,6.7,0.048024000000000004,0.1455638211259927,6
2020-11-27,AMZN,160.56300354003906,160.8094940185547,159.50250244140625,159.76699829101562,159.76699829101562,47858000,20.84000015258789,260.911,20791.917,6.7,0.031421,0.0,1
2020-11-30,AMZN,160.4239959716797,161.41949462890625,156.27749633789062,158.40199279785156,158.40199279785156,81278000,20.56999969482422,260.911,20791.917,6.7,0.24631733333333336,0.09913333262497197,3
2020-12-01,AMZN,159.4250030517578,162.44749450683594,157.85899353027344,161.00399780273438,161.00399780273438,90740000,20.770000457763672,262.045,20791.917,6.7,0.28885122222222226,0.18755159985706454,9
2020-12-02,AMZN,161.08250427246094,161.60000610351562,158.66299438476562,160.17649841308594,160.17649841308594,62586000,21.170000076293945,262.045,20791.917,6.7,0.258257,0.18343814032528785,9
2020-12-03,AMZN,160.2729949951172,161.4320068359375,159.0655059814453,159.3365020751953,159.3365020751953,57840000,21.280000686645508,262.045,20791.917,6.7,0.09042049999999999,0.14727942803780458,8
2020-12-04,AMZN,159.91050720214844,159.91050720214844,157.93800354003906,158.12899780273438,158.12899780273438,58272000,20.790000915527344,262.045,20791.917,6.7,0.1929938,0.08127541749631312,5
2020-12-07,AMZN,157.82400512695312,159.03799438476562,157.08450317382812,157.89999389648438,157.89999389648438,55026000,21.299999237060547,262.045,20791.917,6.7,0.16918511111111112,0.23400631483543582,9
2020-12-08,AMZN,157.94500732421875,159.2064971923828,156.00100708007812,158.864501953125,158.864501953125,65726000,20.68000030517578,262.045,20791.917,6.7,0.2119675,0.12403893469189421,6
2020-12-09,AMZN,158.39450073242188,158.72149658203125,154.39999389648438,155.2100067138672,155.2100067138672,82016000,22.270000457763672,262.045,20791.917,6.7,0.26629933333333333,0.08427240439353008,6
2020-12-10,AMZN,154.44949340820312,157.10499572753906,153.8000030517578,155.07449340820312,155.07449340820312,60604000,22.520000457763672,262.045,20791.917,6.7,0.19042042857142857,0.32859659550876724,7
2020-12-11,AMZN,154.83299255371094,155.93350219726562,153.64100646972656,155.8209991455078,155.8209991455078,61294000,23.309999465942383,262.045,20791.917,6.7,0.17938400000000002,0.0852841488789095,2
2020-12-14,AMZN,157.14999389648438,159.52349853515625,156.3000030517578,157.84849548339844,157.84849548339844,83116000,24.719999313354492,262.045,20791.917,6.7,0.23694833333333332,0.18452981984040773,3
2020-12-15,AMZN,159.05050659179688,159.4250030517578,156.52450561523438,158.25599670410156,158.25599670410156,66390000,22.889999389648438,262.045,20791.917,6.7,0.15353219999999998,0.09640145832766224,5
2020-12-16,AMZN,158.80050659179688,162.35000610351562,158.1840057373047,162.04800415039062,162.04800415039062,88552000,22.5,262.045,20791.917,6.7,0.13158324999999998,0.27502518956800426,4
2020-12-17,AMZN,162.5,163.17550659179688,161.0500030517578,161.8040008544922,161.8040008544922,69486000,21.93000030517578,262.045,20791.917,6.7,0.09146911111111111,0.18464362481375066,9
2020-12-18,AMZN,162.19949340820312,162.4709930419922,158.5800018310547,160.08250427246094,160.08250427246094,119914000,21.56999969482422,262.045,20791.917,6.7,0.2563245,0.05740646403062986,2
2020-12-21,AMZN,160.00050354003906,161.34849548339844,158.3000030517578,160.3090057373047,160.3090057373047,76736000,25.15999984741211,262.045,20791.917,6.7,0.13310925,0.23440468461811223,4
2020-12-22,AMZN,160.14199829101562,161.10000610351562,159.00399780273438,160.3260040283203,160.3260040283203,47388000,24.229999542236328,262.045,20791.917,6.7,0.19124355555555556,0.11041235068155998,9
2020-12-23,AMZN,160.25,160.50650024414062,159.20849609375,159.2635040283203,159.2635040283203,41876000,23.309999465942383,262.045,20791.917,6.7,0.29135925,0.17228717397681312,4
2020-12-24,AMZN,159.69500732421875,160.10000610351562,158.4499969482422,158.63450622558594,158.63450622558594,29038000,21.530000686645508,262.045,20791.917,6.7,0.28452299999999997,0.08482877211182535,2
2020-12-28,AMZN,159.6999969482422,165.1999969482422,158.63450622558594,164.197998046875,164.197998046875,113736000,21.700000762939453,262.045,20791.917,6.7,0.2752645,0.22844286647759435,2
2020-12-29,AMZN,165.4969940185547,167.53250122070312,164.06100463867188,166.10000610351562,166.10000610351562,97458000,23.079999923706055,262.045,20791.917,6.7,0.294723,0.1592948729526472,3
2020-12-30,AMZN,167.0500030517578,167.10499572753906,164.12350463867188,164.29249572753906,164.29249572753906,64186000,22.770000457763672,262.045,20791.917,6.7,0.2016895,0.283915393461679,2
2020-12-31,AMZN,163.75,164.14599609375,162.05999755859375,162.84649658203125,162.84649658203125,59144000,22.75,262.045,20791.917,6.7,0.2103,0.0,1
2021-01-04,AMZN,163.5,163.60000610351562,157.2010040283203,159.3314971923828,159.3314971923828,88228000,26.969999313354492,262.687,21082.134,6.4,0.07702516666666666,0.1863157167038755,12
2021-01-05,AMZN,158.30050659179688,161.16900634765625,158.2530059814453,160.92550659179688,160.92550659179688,53110000,25.34000015258789,262.687,21082.134,6.4,0.13591399999999998,0.22773464109060498,4
2021-01-06,AMZN,157.32400512695312,159.87550354003906,156.55799865722656,156.91900634765625,156.91900634765625,87896000,25.06999969482422,262.687,21082.134,6.4,0.19816416666666667,0.23248098546626705,6
2021-01-07,AMZN,157.85000610351562,160.427001953125,157.75,158.10800170898438,158.10800170898438,70290000,22.3700008392334,262.687,21082.134,6.4,0.20002562499999998,0.3114587206938792,8
2021-01-08,AMZN,159.0,159.53199768066406,157.11000061035156,159.13499450683594,159.13499450683594,70754000,21.559999465942383,262.687,21082.134,6.4,0.3073802857142857,0.19584313644829313,7
2021-01-11,AMZN,157.40049743652344,157.81900024414062,155.5,155.7104949951172,155.7104949951172,73668000,24.079999923706055,262.687,21082.134,6.4,0.27083475,0.1915053925896518,4
2021-01-12,AMZN,156.0,157.10699462890625,154.3000030517578,156.04150390625,156.04150390625,70292000,23.329999923706055,262.687,21082.134,6.4,0.174683125,0.15481038048292453,8
2021-01-13,AMZN,156.4219970703125,159.49749755859375,156.10400390625,158.29449462890625,158.29449462890625,66424000,22.209999084472656,262.687,21082.134,6.4,0.0719516,0.19090261365628286,5
2021-01-14,AMZN,158.37600708007812,158.89999389648438,156.0294952392578,156.37350463867188,156.37350463867188,61418000,23.25,262.687,21082.134,6.4,-0.0033472222222222297,0.2374213427278484,9
2021-01-15,AMZN,156.1510009765625,157.12750244140625,154.7584991455078,155.21249389648438,155.21249389648438,84880000,24.34000015258789,262.687,21082.134,6.4,0.07381633333333333,0.1667194748464218,6
2021-01-19,AMZN,155.35000610351562,157.25,154.8000030517578,156.03799438476562,156.03799438476562,66102000,23.239999771118164,262.687,21082.134,6.4,0.120459,0.21635744255513836,7
2021-01-20,AMZN,159.09950256347656,163.99000549316406,158.75,163.16900634765625,163.16900634765625,106196000,21.579999923706055,262.687,21082.134,6.4,0.23710057142857144,0.08878516433852587,7
2021-01-21,AMZN,164.64999389648438,167.42750549316406,164.47850036621094,165.34950256347656,165.34950256347656,98722000,21.31999969482422,262.687,21082.134,6.4,0.20774345454545456,0.15790102804944853,11
2021-01-22,AMZN,165.2154998779297,166.0955047607422,164.1580047607422,164.6114959716797,164.6114959716797,56438000,21.90999984741211,262.687,21082.134,6.4,0.285176,0.10455179236627174,3
2021-01-25,AMZN,166.4250030517578,168.1945037841797,162.15750122070312,164.6999969482422,164.6999969482422,74996000,23.190000534057617,262.687,21082.134,6.4,0.200461,0.1579499014624574,4
2021-01-26,AMZN,164.8179931640625,166.89999389648438,164.14349365234375,166.30650329589844,166.30650329589844,59104000,23.020000457763672,262.687,21082.134,6.4,0.18574233333333334,0.10850145145880154,6
2021-01-27,AMZN,167.07449340820312,167.3260040283203,160.35400390625,161.62899780273438,161.62899780273438,93204000,37.209999084472656,262.687,21082.134,6.4,0.27372516666666663,0.0772935807513578,6
2021-01-28,AMZN,161.7519989013672,165.08399963378906,161.4344940185547,161.88099670410156,161.88099670410156,62984000,30.209999084472656,262.687,21082.134,6.4,0.20219179999999998,0.24236480984242648,10
2021-01-29,AMZN,161.5,161.84950256347656,159.2274932861328,160.30999755859375,160.30999755859375,85872000,33.09000015258789,262.687,21082.134,6.4,0.05839074999999999,0.32688694126601325,4
2021-02-01,AMZN,162.1179962158203,167.51300048828125,161.75149536132812,167.1439971923828,167.1439971923828,83204000,30.239999771118164,263.579,21082.134,6.2,0.22149100000000002,0.08816390763798983,4
2021-02-02,AMZN,169.0,171.38699340820312,168.05650329589844,169.0,169.0,141972000,25.559999465942383,263.579,21082.134,6.2,0.423517375,0.218146545974383,8
2021-02-03,AMZN,171.25050354003906,171.6999969482422,165.43099975585938,165.62649536132812,165.62649536132812,141776000,22.90999984741211,263.579,21082.134,6.2,0.2919267,0.1302254463152694,10
2021-02-04,AMZN,166.5,167.35000610351562,163.8874969482422,166.5500030517578,166.5500030517578,73414000,21.770000457763672,263.579,21082.134,6.2,0.22589679999999998,0.28646656715348123,5
2021-02-05,AMZN,165.9499969482422,168.85000610351562,165.135498046875,167.6074981689453,167.6074981689453,72416000,20.8700008392334,263.579,21082.134,6.2,0.22512822222222223,0.08442094163887563,9
2021-02-08,AMZN,167.9250030517578,168.25,165.1999969482422,166.14700317382812,166.14700317382812,65148000,21.239999771118164,263.579,21082.134,6.2,0.223802,0.06938967583629907,4
2021-02-09,AMZN,165.62449645996094,166.89999389648438,164.89199829101562,165.25,165.25,44070000,21.6299991607666,263.579,21082.134,6.2,0.1860684,0.13057485742975178,5
2021-02-10,AMZN,165.6999969482422,165.8975067138672,162.6999969482422,164.32899475097656,164.32899475097656,63032000,21.989999771118164,263.579,21082.134,6.2,0.0813665,0.266626320175447,6
2021-02-11,AMZN,164.60000610351562,164.60000610351562,162.4029998779297,163.10650634765625,163.10650634765625,46028000,21.25,263.579,21082.134,6.2,0.19141366666666668,0.3144391143955641,6
2021-02-12,AMZN,162.5,164.0124969482422,161.66549682617188,163.885498046875,163.885498046875,46706000,19.969999313354492,263.579,21082.134,6.2,-0.03986460000000001,0.21441192945542933,5
2021-02-16,AMZN,162.70249938964844,165.4149932861328,162.67950439453125,163.44749450683594,163.44749450683594,51494000,21.459999084472656,263.579,21082.134,6.2,0.02605466666666666,0.2755620890983857,6
2021-02-17,AMZN,163.17999267578125,166.04550170898438,162.97500610351562,165.4320068359375,165.4320068359375,65950000,21.5,263.579,21082.134,6.2,-0.002247999999999991,0.3923117528560673,3
2021-02-18,AMZN,164.12100219726562,166.89999389648438,163.69700622558594,166.4114990234375,166.4114990234375,60548000,22.489999771118164,263.579,21082.134,6.2,0.0004702500000000054,0.31679048453681724,8
2021-02-19,AMZN,166.4114990234375,166.6750030517578,162.28750610351562,162.4949951171875,162.4949951171875,86104000,22.049999237060547,263.579,21082.134,6.2,0.24455533333333332,0.011481122302864523,3
2021-02-22,AMZN,160.406494140625,161.61599731445312,158.61300659179688,159.03700256347656,159.03700256347656,70314000,23.450000762939453,263.579,21082.134,6.2,0.13808875,0.3243239704332434,4
2021-02-23,AMZN,156.35150146484375,160.2364959716797,154.67999267578125,159.72500610351562,159.72500610351562,93544000,23.110000610351562,263.579,21082.134,6.2,0.09754979999999999,0.14005075210687015,5
2021-02-24,AMZN,158.33749389648438,158.56149291992188,156.2689971923828,157.97650146484375,157.97650146484375,60226000,21.34000015258789,263.579,21082.134,6.2,0.21910724999999998,0.09497209023839581,4
2021-02-25,AMZN,156.83700561523438,158.91299438476562,152.38800048828125,152.85800170898438,152.85800170898438,90676000,28.889999389648438,263.579,21082.134,6.2,0.1015097142857143,0.10662338949110287,7
2021-02-26,AMZN,154.75999450683594,156.1219940185547,151.8350067138672,154.64649963378906,154.64649963378906,85518000,27.950000762939453,263.579,21082.134,6.2,0.0,0.0,0
2021-03-01,AMZN,156.39450073242188,157.47799682617188,154.89950561523438,157.3070068359375,157.3070068359375,54582000,23.350000381469727,264.961,21082.134,6.1,0.14244133333333334,0.24391203114306056,3
2021-03-02,AMZN,157.17349243164062,158.17599487304688,154.3560028076172,154.72650146484375,154.72650146484375,51916000,24.100000381469727,264.961,21082.134,6.1,0.17722819999999997,0.3270398251691986,5
2021-03-03,AMZN,154.0590057373047,155.38900756835938,149.75,150.25,150.25,79774000,26.670000076293945,264.961,21082.134,6.1,0.2574805,0.06405043934665867,2
2021-03-04,AMZN,150.60000610351562,152.906494140625,147.27149963378906,148.8784942626953,148.8784942626953,109632000,28.56999969482422,264.961,21082.134,6.1,0.149502,0.22351414859970276,9
